0x0022D,0x1,0x001BA,0x1,0x000BC,0x1,0x00003,0xF
0x0022D,0x2,0x001BA,0x2,0x000BC,0x1,0x00003,0xF
0x0022D,0x3,0x001BA,0x4,0x000BC,0x2,0x00003,0xF
0x0022D,0x5,0x001BA,0x4,0x000BC,0x2,0x00003,0xF
0x0022D,0x6,0x001BA,0x4,0x000BC,0x2,0x00003,0xF
0x0022D,0x6,0x001B7,0x5,0x000BC,0x2,0x00003,0xF
0x0022D,0x7,0x001B7,0x5,0x000C4,0x0,0x00003,0xF
0x0022D,0x7,0x001B7,0x5,0x000C4,0x1,0x00003,0xF
0x0022D,0x7,0x001B7,0x5,0x000C4,0x1,0x00003,0xF
0x0022D,0x7,0x001B7,0x6,0x000C4,0x1,0x00003,0xF
0x0022D,0x8,0x001BA,0x6,0x000C4,0x2,0x00003,0xF
0x0022D,0x8,0x001BA,0x6,0x000C5,0x2,0x00003,0xF
0x0022D,0x8,0x001BA,0x7,0x000C5,0x2,0x00003,0xF
0x0022D,0x8,0x001BA,0x7,0x000BA,0x0,0x00003,0xF
0x0022D,0x1,0x001BA,0x1,0x000BA,0x1,0x00003,0xF
0x0022D,0x2,0x001B7,0x2,0x000BA,0x1,0x00003,0xF
0x0022D,0x3,0x001B7,0x4,0x000B9,0x1,0x00003,0xF
0x0022D,0x5,0x001B7,0x4,0x000B9,0x2,0x00003,0xF
0x0022D,0x6,0x001B7,0x4,0x000B9,0x2,0x00003,0xF
0x0022D,0x6,0x001B7,0x5,0x000B9,0x2,0x00003,0xF
0x0022D,0x7,0x001BA,0x5,0x000B9,0x2,0x00003,0xF
0x0022D,0x7,0x001BA,0x5,0x000BA,0x4,0x00003,0xF
0x0022D,0x7,0x001BA,0x5,0x000BA,0x5,0x00003,0xF
0x0022D,0x7,0x001BA,0x6,0x000BA,0x7,0x00003,0xF
0x0022D,0x8,0x001BA,0x6,0x000BA,0x8,0x00003,0xF
0x0022D,0x8,0x001B7,0x6,0x000BA,0x9,0x00003,0xF
0x0022D,0x8,0x001B7,0x7,0x000B9,0xB,0x00003,0xF
0x000B9,0xC,0x001B7,0x7,0x0004A,0xF,0x10003,0x8
0x000B9,0xD,0x001B7,0x7,0x0004A,0xF,0x00003,0x1
0x000B9,0xE,0x001B7,0x7,0x0004A,0xF,0x00003,0x2
0x000B9,0xE,0x001BA,0x8,0x0004A,0xF,0x00003,0x3
0x000BA,0xE,0x001BA,0x8,0x0004A,0xF,0x00003,0x5
0x000BA,0xE,0x001BA,0x8,0x0004A,0xF,0x00003,0x6
0x0022D,0xF,0x001BA,0x8,0x0004A,0xF,0x00003,0x6
0x0022D,0xF,0x001BA,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x001B7,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x001B7,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x001B7,0xA,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x001B7,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0xF,0x001B7,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0xF,0x001BA,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0x8,0x001A1,0xA,0x000BA,0xF,0x00003,0xF
0x0022D,0x1,0x001A1,0x1,0x000A6,0x5,0x00003,0xF
0x0022D,0x2,0x001A1,0x2,0x000A6,0x0,0x00003,0xF
0x0022D,0x3,0x001A1,0x4,0x000A6,0x1,0x00003,0xF
0x0022D,0x5,0x0019F,0x4,0x000A6,0x1,0x00003,0xF
0x0022D,0x6,0x0019F,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x6,0x0019F,0x5,0x000A5,0x3,0x00003,0xF
0x0022D,0x7,0x0019F,0x5,0x000AF,0x3,0x00003,0xF
0x0022D,0x7,0x0019F,0x5,0x000AF,0x1,0x00003,0xF
0x0022D,0x7,0x001A1,0x5,0x000AF,0x1,0x00003,0xF
0x0022D,0x7,0x001A1,0x6,0x000AF,0x1,0x00003,0xF
0x0022D,0x8,0x001A1,0x6,0x000AF,0x1,0x00003,0xF
0x0022D,0x8,0x001A1,0x6,0x000AF,0x2,0x00003,0xF
0x0022D,0x8,0x001A1,0x7,0x000AF,0x2,0x00003,0xF
0x0022D,0x8,0x0019F,0x7,0x000A6,0x0,0x00003,0xF
0x0022D,0x1,0x0019F,0x1,0x000A5,0x1,0x00003,0xF
0x0022D,0x2,0x0019F,0x2,0x000A5,0x1,0x00003,0xF
0x0022D,0x3,0x0019F,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x5,0x0019F,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x6,0x001A1,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x6,0x001A1,0x5,0x000A6,0x3,0x00003,0xF
0x0022D,0x7,0x001A1,0x5,0x000A6,0x5,0x00003,0xF
0x0022D,0x7,0x001A1,0x5,0x000A6,0x6,0x00003,0xF
0x0022D,0x7,0x001A1,0x5,0x000A6,0x7,0x00003,0xF
0x0022D,0x7,0x0019F,0x6,0x000A6,0x9,0x00003,0xF
0x0022D,0x8,0x0019F,0x6,0x000A5,0xA,0x00003,0xF
0x0022D,0x8,0x0019F,0x6,0x000A5,0xC,0x00003,0xF
0x0022D,0x8,0x0019F,0x7,0x000A5,0xD,0x00003,0xF
0x000A5,0xE,0x0019F,0x7,0x0004A,0xF,0x10003,0x8
0x000A5,0xE,0x001A1,0x7,0x0004A,0xF,0x00003,0x1
0x000A6,0xE,0x001A1,0x7,0x0004A,0xF,0x00003,0x2
0x000A6,0xE,0x001A1,0x8,0x0004A,0xF,0x00003,0x3
0x000A6,0xE,0x001A1,0x8,0x0004A,0xF,0x00003,0x5
0x0022D,0xF,0x001A1,0x8,0x0004A,0xF,0x00003,0x6
0x0022D,0xF,0x0019F,0x8,0x0004A,0xF,0x00003,0x6
0x0022D,0xF,0x0019F,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x0019F,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x0019F,0x9,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x0019F,0xA,0x0004A,0xF,0x00003,0x7
0x0022D,0xF,0x001A1,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0xF,0x001A1,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0xF,0x001A1,0xA,0x0004A,0xF,0x00003,0x8
0x0022D,0x8,0x0018A,0xA,0x000A6,0x0,0x00003,0xF
0x0022D,0x1,0x0018A,0x1,0x000A6,0x1,0x00003,0xF
0x0022D,0x2,0x00187,0x2,0x000A6,0x1,0x00003,0xF
0x0022D,0x3,0x00187,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x5,0x00187,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x6,0x00187,0x4,0x000A5,0x2,0x00003,0xF
0x0022D,0x6,0x00187,0x5,0x000A5,0x3,0x00003,0xF
0x0022D,0x7,0x0018A,0x5,0x000AF,0x3,0x00003,0xF
0x0022D,0x7,0x0018A,0x5,0x000AF,0x1,0x00003,0xF
0x0022D,0x7,0x0018A,0x5,0x000AF,0x1,0x00003,0xF
0x0022D,0x7,0x0018A,0x6,0x000AF,0x1,0x00003,0xF
0x0022D,0x8,0x0018A,0x6,0x000AF,0x1,0x00003,0xF
0x0022D,0x8,0x00187,0x6,0x000AF,0x2,0x00003,0xF
0x0022D,0x8,0x00187,0x7,0x000AF,0x3,0x00003,0xF
0x0022D,0x8,0x0018A,0x7,0x000A6,0x3,0x00003,0xF
0x0022D,0x1,0x0018A,0x1,0x000A6,0x1,0x00003,0xF
0x0022D,0x2,0x0018A,0x2,0x000A6,0x1,0x00003,0xF
0x0022D,0x3,0x0018A,0x4,0x000A6,0x1,0x00003,0xF
0x0022D,0x5,0x0018A,0x4,0x000A6,0x1,0x00003,0xF
0x0022D,0x6,0x0018A,0x4,0x000A6,0x2,0x00003,0xF
0x0022D,0x6,0x0018A,0x5,0x000A6,0x3,0x00003,0xF
0x0022D,0x7,0x0018A,0x5,0x000A6,0x5,0x00003,0xF
0x0022D,0x7,0x00187,0x5,0x000A6,0x6,0x00003,0xF
0x0022D,0x7,0x00187,0x5,0x000A5,0x7,0x00003,0xF
0x0022D,0x7,0x00187,0x6,0x000A5,0x9,0x00003,0xF
0x0022D,0x8,0x00187,0x6,0x000A5,0xA,0x00003,0xF
0x0022D,0x8,0x00187,0x6,0x000A5,0xC,0x00003,0xF
0x0022D,0x8,0x0018A,0x7,0x000A5,0xD,0x00003,0xF
0x0009C,0x0,0x00174,0x7,0x0004A,0xF,0x10003,0x8
0x0009C,0x1,0x00174,0x1,0x0004A,0xF,0x00003,0x1
0x0009C,0x1,0x00174,0x2,0x0004A,0xF,0x00003,0x2
0x0009C,0x2,0x00174,0x4,0x0004A,0xF,0x00003,0x3
0x0009C,0x2,0x00172,0x4,0x0004A,0xF,0x00003,0x5
0x0009C,0x2,0x00172,0x4,0x0004A,0xF,0x00003,0x6
0x0009C,0x2,0x00172,0x4,0x0004A,0xF,0x00003,0x7
0x0009C,0x3,0x00172,0x5,0x0004A,0xF,0x00003,0x8
0x0009C,0x5,0x00172,0x5,0x0004A,0xF,0x00003,0x8
0x0009C,0x6,0x00174,0x5,0x0004A,0xF,0x00003,0x8
0x0009C,0x7,0x00174,0x5,0x0004A,0xF,0x00003,0x8
0x0009C,0x9,0x00174,0x6,0x0004A,0xF,0x00003,0x9
0x0009C,0xA,0x00174,0x6,0x0004A,0xF,0x00003,0x9
0x0009C,0xC,0x00174,0x6,0x0004A,0xF,0x00003,0x9
0x0009C,0xD,0x00172,0x7,0x0004A,0xF,0x00003,0x9
0x0009C,0xE,0x00172,0x7,0x0004A,0xF,0x00003,0xA
0x0008B,0xE,0x00172,0x7,0x0004A,0xF,0x00003,0xA
0x0008B,0x4,0x00172,0x7,0x0004A,0xF,0x00003,0xA
0x0008B,0x0,0x00172,0x8,0x0004A,0xF,0x00003,0xB
0x0008B,0x1,0x00174,0x8,0x0004A,0xF,0x00003,0xB
0x0008B,0x1,0x00174,0x8,0x0004A,0xF,0x00003,0xB
0x0008B,0x2,0x00174,0x8,0x0004A,0xF,0x00003,0xC
0x0008B,0x2,0x00174,0x9,0x0004A,0xF,0x00003,0xC
0x0008B,0x2,0x00174,0x9,0x0004A,0xF,0x00003,0xC
0x0008B,0x2,0x00172,0x9,0x0004A,0xF,0x00003,0xC
0x0008B,0x4,0x00172,0xA,0x0004A,0xF,0x00003,0xD
0x0008B,0x5,0x00172,0xA,0x0004A,0xF,0x00003,0xD
0x0008B,0x7,0x00172,0xA,0x0004A,0xF,0x00003,0xD
0x0008B,0x8,0x00172,0xA,0x0004A,0xF,0x00003,0xD
0x0008B,0x9,0x00174,0xB,0x0004A,0xF,0x00003,0xD
0x0008B,0xB,0x00174,0xB,0x0004A,0xF,0x00003,0xE
0x0008B,0xC,0x00174,0xB,0x0004A,0xF,0x00003,0xE
0x0007C,0xC,0x00174,0xC,0x0004A,0xF,0x00003,0xE
0x0007C,0x4,0x00174,0xC,0x0004A,0xF,0x00003,0xE
0x0007C,0x0,0x00172,0xC,0x0004A,0xF,0x00003,0xE
0x0007C,0x1,0x00172,0xC,0x0004A,0xF,0x00003,0xE
0x0007C,0x1,0x00172,0xD,0x0004A,0xF,0x00003,0xE
0x0007C,0x2,0x00172,0xD,0x0004A,0xF,0x00003,0xE
0x0007C,0x2,0x00172,0xD,0x0004A,0xF,0x00003,0xE
0x0007C,0x3,0x00174,0xD,0x0004A,0xF,0x00003,0xE
0x0007C,0x5,0x00174,0xD,0x0004A,0xF,0x00003,0xE
0x0007C,0x6,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0x7,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0x9,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xA,0x00172,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xC,0x00172,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xD,0x00172,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xE,0x00172,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xE,0x00172,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xE,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xE,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0007C,0xE,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0022D,0xF,0x00174,0xE,0x0004A,0xF,0x00003,0xE
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00172,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00172,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00172,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00172,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00172,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xE,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
0x0022D,0xF,0x00174,0xF,0x0007C,0xF,0x00003,0xF
